,sentence_file,sentence,idiomatic_part,ip_start,ip_length,tags
545,sentence_181.txt,"How did he go to pieces, when you say he went to pieces?",went to pieces,41,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
546,sentence_1811.txt,"After all, it's water under the bridge now, surely?",water under the bridge,16,22,"[0, 0, 0, 1, 1, 1, 1, 0, 0]"
547,sentence_1812.txt,"It may be necessary to get the individual to look at alternative ways of approaching and coping with the circumstances of life without work, perhaps trying to wipe the slate clean and start the process all over again.",wipe the slate clean,159,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
548,sentence_1814.txt,A young woman with a shopping trolley finds herself caught in the crossfire.,caught in the crossfire,52,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
549,sentence_1815.txt,"The whole day had been a great strain and although they had attempted to resolve their differences and clear the air, Rachel found herself dreading the prospect of working with David Markham on a permanent basis.",clear the air,103,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
550,sentence_1816.txt,"Stef, Hugo pointed out, was dead set against junk food.",dead set against,28,16,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
551,sentence_1817.txt,Cliff is the nearest thing we can muster to a devil 's advocate.,devil 's advocate,46,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
552,sentence_182.txt,I groan inwardly at the prospect of a night playing Happy Families with a bunch of desk-jockeys and number-crunchers.,groan inwardly,2,14,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
553,sentence_1820.txt,"The mob, now several hundred strong, and going at it hammer and tongs, took time out to boo and cheer at the military presence.",hammer and tongs,53,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
554,sentence_1821.txt,"America put Japan back on its feet, dusted it down, shook hands with it and said let bygones be bygones.",let bygones be bygones,81,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
555,sentence_1822.txt,Best to let sleeping dogs lie.,let sleeping dogs lie,8,21,"[0, 0, 1, 1, 1, 1]"
556,sentence_1823.txt,Councillors have found themselves at loggerheads with the Government on a number of occasions.,at loggerheads,34,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
557,sentence_1825.txt,"Against all this, Conner is fielding one boat with a 7 million budget and there is no love lost between the two men.",no love lost,83,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
558,sentence_1826.txt,They were too embarrassed or didn't want to make a mountain out of a molehill.,make a mountain out of a molehill,44,33,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
559,sentence_1827.txt,"The Everyman is making this exclusive offer to the Echo to promote the two for the price of one Bard Card ticket, which operates for its own Shakespearian production, Much Ado About Nothing, until Friday.",Much Ado About Nothing,167,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
560,sentence_1828.txt,"And you as the poor customer are going to have to argue the toss as to whether it's a defect or faulty workmanship, so the chances are you won't be able to claim.",argue the toss,50,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
561,sentence_1829.txt,"In 1751 the Julian calendar was abandoned by the Chesterfield Act which instituted the Gregorian calendar, but all hell broke loose.",all hell broke loose,111,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
562,sentence_183.txt,"Both of them were breathing hard, such a hurry and scramble of lips, hands, such a heat inside and between them, he stuffed one small breast into his mouth and then the other, giving her the same churn of astonished guilty pleasure as when she lay on her bed in the afternoons and read the forbidden books she smuggled home from the library.",guilty pleasure,216,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
563,sentence_1830.txt,"The hidden agenda is the name often given to this covert process whereby liaisons and alliances are formed for mutual support, and battle lines are drawn.",battle lines are drawn,131,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
564,sentence_1831.txt,This is definitely not the breed for everyone as you often have a battle of wills to keep control.,battle of wills,66,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
565,sentence_1833.txt,"The main bone of contention is not the Josef P. Kleihues-designed building itself, but the plan to raise the adjacent sculpture garden on top a two-storey parking garage, masking it from pedestrian view with a sixteen foot stone wall.",bone of contention,9,18,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
566,sentence_1836.txt,"For this to be fair, they should investigate the conflict in depth, trying to persuade the parties to bury the hatchet and work constructively together.",bury the hatchet,102,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
567,sentence_1837.txt,Dare they call her bluff and just let her get on with whatever she thought she could do to inconvenience them?,call her bluff,10,14,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
568,sentence_1838.txt,"Do you not think she must be up in arms by this time, at being treated like a bone between three dogs?",up in arms,29,10,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
569,sentence_1839.txt,"Get off my back, Zimberalda.",Get off my back,0,15,"[1, 1, 1, 1, 0]"
570,sentence_184.txt,"So I go, have a job to find it he just looks at me hard as nails.",hard as nails,51,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
571,sentence_1842.txt,"But soon he relapsed into his dangerous black mood, fingering the razor-sharp edge of his knife.",black mood,40,10,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
572,sentence_1847.txt,"So I mean, in the end even animals can get cheesed off.",cheesed off,43,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
573,sentence_1849.txt,For crying out loud.,For crying out loud,0,19,"[1, 1, 1, 1]"
574,sentence_185.txt,"Two weeks on perfect sand in sunshine nine to five; she'd returned with an all-over tan feeling wonderful and hey presto, head over heels in love with Astrid.",head over heels in love,122,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]"
575,sentence_1850.txt,"Cut it out, Ma.",Cut it out,0,10,"[1, 1, 1, 0]"
576,sentence_1859.txt,"I'm just a small part of a team, so you needn't get your knickers in a twist trying to be polite.",get your knickers in a twist,48,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
577,sentence_186.txt,I wonder what's brought this change of heart?,change of heart,29,15,"[0, 0, 0, 0, 0, 1, 1, 1]"
578,sentence_1863.txt,"Oh, give it a rest.",give it a rest,4,14,"[0, 1, 1, 1, 1]"
579,sentence_1867.txt,"With only 309 of 24,000 schools having chosen to become grant-maintained in three years, one minister recently warned that the gloves are off in the fight against town halls.",gloves are off,127,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
580,sentence_1871.txt,"I go bananas, I go spare, I go for you in a big way, I go for you with a knife.",go bananas,2,10,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
581,sentence_1871.txt,"I go bananas, I go spare, I go for you in a big way, I go for you with a knife.",go spare,16,8,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
582,sentence_1872.txt,Tarquin and Lucretia go through the roof.,go through the roof,21,19,"[0, 0, 0, 1, 1, 1, 1]"
583,sentence_1873.txt,"Good riddance, thought Harry.",Good riddance,0,13,"[1, 1, 0, 0]"
584,sentence_1874.txt,"Oh, why must you harp on about that.",harp on,17,7,"[0, 0, 0, 0, 1, 1, 0, 0]"
585,sentence_1876.txt,People should get hot under the collar when presented with dreary architecture.,hot under the collar,18,20,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
586,sentence_1879.txt,"Never slam a door in temper, you may need to come back through it in the future, kick yourself instead.",kick yourself,81,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
587,sentence_188.txt,"To fight for King and Country; to keep a stiff upper lip and a devil-may-care sangfroid, no matter if he were scared shitless.",keep a stiff upper lip,34,22,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
588,sentence_1884.txt,You can't mind your own business.,mind your own business,10,22,"[0, 0, 1, 1, 1, 1]"
589,sentence_1886.txt,"On the other hand, Colonel Haldane did not succeed in winning the vote of the burgh of Inverkeithing itself, a failure which may perhaps be linked to the lasting hostility of the burgesses occasioned by his own quick temper two years earlier.",quick temper,211,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
590,sentence_1887.txt,"Guido was being mercifully discreet about what Silvia and Jeff had done to him, when she had thought it would be more his style to rant and rave in anger.",rant and rave,131,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
591,sentence_189.txt,"I was, as a newly arrived curate, somewhat taken aback and went home to lick my wounds.",lick my wounds,72,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
592,sentence_1890.txt,The frustration and worry she felt at the moment were enough to make her want to scream blue murder.,scream blue murder,81,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
593,sentence_1891.txt,"She had planned on no such thing, but the mere thought of Piers with Nicole had made her see red, and her reaction had made her angrier still.",see red,89,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
594,sentence_1892.txt,She was standing there crammed full of enthusiasm and energy like a bomb on a short fuse.,short fuse,78,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
595,sentence_1895.txt,"He really gets steamed up if they're left open, you'd think somebody was going to run off with the timber mill.",steamed up,15,10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
596,sentence_190.txt,"Look on the bright side, you managed two more than I did.",Look on the bright side,0,23,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
597,sentence_1901.txt,When I think of the large sum of money this office has put into that gutter print it makes my blood boil.,makes my blood boil,85,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
598,sentence_1902.txt,Perhaps that'd be going too far.,going too far,18,13,"[0, 0, 0, 1, 1, 1]"
599,sentence_1903.txt,Italy must take the biscuit.,take the biscuit,11,16,"[0, 0, 1, 1, 1]"
600,sentence_1904.txt,That's the last straw.,the last straw,7,14,"[0, 1, 1, 1]"
601,sentence_1911.txt,"They do not only make their way through stuffed and clamoring doorways, but emerge from the unseen bowels of the pub, as though they have held themselves privately for days in the cellar, waiting with bated breath, presenting themselves only as the hour grows ripe.",bated breath,201,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
602,sentence_1914.txt,"That's what it was all about six years ago, why you were a bundle of nerves every time I came anywhere near you, because you couldn't cope with your feelings.",bundle of nerves,59,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
603,sentence_1917.txt,You're like a cat on hot bricks.,cat on hot bricks,14,17,"[0, 0, 0, 1, 1, 1, 1]"
604,sentence_192.txt,Did you have a lump in your throat?,lump in your throat,15,19,"[0, 0, 0, 0, 1, 1, 1, 1]"
605,sentence_1923.txt,"And you'll hold your breath until you turn blue if I won't, I suppose?",hold your breath,11,16,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,sentence_1925.txt,"This is the stage where ignorance is bliss, when it looks easy and you don't realize how much there is to it.",ignorance is bliss,24,18,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,sentence_1928.txt,"With nerves of steel, superhuman precision and no bedside manner whatsoever, a 7ft robot has taken part in a hospital operation for the first time.",nerves of steel,5,15,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
608,sentence_1929.txt,Although the pins and needles in his legs could perhaps have been from loss of blood.,pins and needles,13,16,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
609,sentence_1933.txt,"Poor kid, thought Alice, he's scared stiff.",scared stiff,30,12,"[0, 0, 0, 0, 0, 1, 1]"
610,sentence_1935.txt,He was still on tenterhooks waiting for his directors decision about the manager's job.,on tenterhooks,13,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
611,sentence_1948.txt,"All but a handful of the 18,298 crowd stayed in their places but their growing frustration reached fever pitch in the 88th minute when Adams stole in unmarked at the far post to volley home Le Tissier's inviting cross.",fever pitch,99,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
612,sentence_195.txt,I have very mixed feelings about it.,mixed feelings,12,14,"[0, 0, 0, 1, 1, 0, 0]"
613,sentence_1951.txt,"Hold your horses, the lady's with me.",Hold your horses,0,16,"[1, 1, 1, 0, 0, 0, 0]"
614,sentence_1954.txt,"I'm raring to go, at least I shall be if I get my degree.",raring to go,4,12,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
615,sentence_1956.txt,"I had no personal control over branch funds, but had to bear the brunt of the attack.",bear the brunt,56,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
616,sentence_1958.txt,"Should you cook for others beside yourself, they too will benefit from the new food regime.",beside yourself,27,15,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
617,sentence_1959.txt,I'm bored to tears with your feeling guilty.,bored to tears,4,14,"[0, 1, 1, 1, 0, 0, 0, 0]"
618,sentence_196.txt,"No hard feelings, darling, so nice you're getting married?",No hard feelings,0,16,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
619,sentence_1962.txt,From farther north in America comes the more familiar' to have a chip on your shoulder' which was born in the logging camps.,chip on your shoulder,65,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
620,sentence_1963.txt,So people were increasingly being faced with the problem of lots more dog mess close to home and how to dispose of it.,close to home,79,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
621,sentence_1967.txt,Incredibly deep down.,deep down,11,9,"[0, 1, 1]"
622,sentence_1968.txt,"I looked at Sogono, in his olive greens and boots, he looked a fish out of water.",fish out of water,63,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
623,sentence_1970.txt,Perhaps not letting you know the party was off was a Freudian slip.,Freudian slip,53,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
624,sentence_1973.txt,You can get it out of your system... get rid of your frustrations about your parents and that.,get it out of your system,8,25,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
625,sentence_1974.txt,"Odd, the things people get worked up about.",get worked up,23,13,"[0, 0, 0, 0, 1, 1, 1, 0]"
626,sentence_1975.txt,That's perhaps why things began to go to pieces when the boy was born.,go to pieces,35,12,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
627,sentence_1978.txt,"Beautiful but hard as nails, she'd thought then.",hard as nails,14,13,"[0, 0, 1, 1, 1, 0, 0, 0]"
628,sentence_1979.txt,I was head over heels in love with our English teacher when I was about fourteen or fifteen.,head over heels in love,6,23,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
629,sentence_198.txt,"Since immigrants from hot countries have settled here for generations, surviving the cold, icy blast, the hybrid English, with the blood of many nations in their veins will not turn a hair at the cooler climate or the cooler neighbours.",not turn a hair,173,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
630,sentence_1980.txt,"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.",change of heart,47,15,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
631,sentence_1982.txt,"All through the African campaign I longed to hear from you, and found it hard at times to keep a stiff upper lip without your help.",keep a stiff upper lip,90,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
632,sentence_1984.txt,She would look on the bright side.,look on the bright side,10,23,"[0, 0, 1, 1, 1, 1, 1]"
633,sentence_1989.txt,Tomorrow he would return to his duties inside the prison with mixed feelings.,mixed feelings,62,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
634,sentence_199.txt,"Now that's a quick fix and hasn't cost anything, hasn't put anybody's nose out of joint.",quick fix,13,9,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
635,sentence_199.txt,"Now that's a quick fix and hasn't cost anything, hasn't put anybody's nose out of joint.",nose out of joint,70,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
636,sentence_1990.txt,"Then I said, no hard feelings, Mr Riddle.",no hard feelings,13,16,"[0, 0, 0, 1, 1, 1, 0, 0]"
637,sentence_1993.txt,You've pushed her nose out of joint.,nose out of joint,18,17,"[0, 0, 0, 1, 1, 1, 1]"
638,sentence_1997.txt,"Pleased as Punch, like I thought.",Pleased as Punch,0,16,"[1, 1, 1, 0, 0, 0]"
639,sentence_2.txt,"I did touch them one time you see but of course there was nothing doing, he wanted me.",nothing doing,58,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
640,sentence_20.txt,"Doctors who tried to help the wounded were caught in the crossfire, and in some places ambulances also came under attack.",caught in the crossfire,43,23,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
641,sentence_200.txt,Why open old wounds?,open old wounds,4,15,"[0, 1, 1, 1]"
642,sentence_2001.txt,It would have to spend large amounts of public money to save face.,save face,56,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
643,sentence_2002.txt,"Although I have a soft spot for him after his super-game Hennessy win, he does not appeal greatly as 7-2.",a soft spot,16,11,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
644,sentence_2003.txt,Mere' presence' can speak volumes.,speak volumes,20,13,"[0, 0, 0, 1, 1]"
645,sentence_2004.txt,You want to let off steam?,let off steam,12,13,"[0, 0, 0, 1, 1, 1]"
646,sentence_2005.txt,My glasses are all steamed up.,steamed up,19,10,"[0, 0, 0, 0, 1, 1]"
647,sentence_2006.txt,So he left me in a stew of doubt.,in a stew,14,9,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
648,sentence_2009.txt,"Swallow your pride and your anger, old man.",Swallow your pride,0,18,"[1, 1, 1, 0, 0, 0, 0, 0]"
649,sentence_2010.txt,"Isn't that just the place a woman would keep her love letters, and Garry is the type of man who would write sweet nothings, isn't he?",sweet nothings,108,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
650,sentence_2011.txt,She seemed to take a fancy to a green patch further into the field and began to amble slowly towards it,take a fancy,14,12,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
